BCH,Time,Timestamp,BTC,DASH,ETH,LTC,XRP
0.0,2015-01-17-01-00-00,1421452800,174.43,0.0,0.0,1.18,0.0
0.0,2015-01-18-01-00-00,1421539200,182.05,0.0,0.0,1.12,0.0
0.0,2015-01-19-01-00-00,1421625600,188.12,0.0,0.0,1.18,0.0
0.0,2015-01-20-01-00-00,1421712000,183.91,0.0,0.0,1.15,0.0
0.0,2015-01-21-01-00-00,1421798400,196.88,0.0,0.0,1.19,0.0
0.0,2015-01-22-01-00-00,1421884800,204.59,0.0,0.0,1.26,0.0
0.0,2015-01-23-01-00-00,1421971200,207.79,0.0,0.0,1.28,0.0
0.0,2015-01-24-01-00-00,1422057600,220.42,0.0,0.0,1.72,0.0
0.0,2015-01-25-01-00-00,1422144000,227.59,0.0,0.0,2.0,0.0
0.0,2015-01-26-01-00-00,1422230400,239.97,0.0,0.0,1.84,0.0
0.0,2015-01-27-01-00-00,1422316800,232.93,0.0,0.0,1.87,0.0
0.0,2015-01-28-01-00-00,1422403200,212.53,0.0,0.0,1.65,0.0
0.0,2015-01-29-01-00-00,1422489600,206.19,0.0,0.0,1.73,0.0
0.0,2015-01-30-01-00-00,1422576000,206.03,0.0,0.0,1.69,0.0
0.0,2015-01-31-01-00-00,1422662400,194.22,0.0,0.0,1.67,0.0
0.0,2015-02-01-01-00-00,1422748800,200.84,0.0,0.0,1.67,0.0
0.0,2015-02-02-01-00-00,1422835200,209.9,0.0,0.0,1.69,0.0
0.0,2015-02-03-01-00-00,1422921600,200.75,0.0,0.0,1.62,0.0
0.0,2015-02-04-01-00-00,1423008000,201.25,0.0,0.0,1.69,0.0
0.0,2015-02-05-01-00-00,1423094400,191.22,0.0,0.0,1.55,0.0
0.0,2015-02-06-01-00-00,1423180800,197.3,0.0,0.0,1.6,0.0
0.0,2015-02-07-01-00-00,1423267200,200.4,0.0,0.0,1.58,0.0
0.0,2015-02-08-01-00-00,1423353600,197.04,0.0,0.0,1.57,0.0
0.0,2015-02-09-01-00-00,1423440000,194.91,0.0,0.0,1.49,0.0
0.0,2015-02-10-01-00-00,1423526400,195.5,0.0,0.0,1.54,0.0
0.0,2015-02-11-01-00-00,1423612800,195.18,0.0,0.0,1.51,0.0
0.0,2015-02-12-01-00-00,1423699200,196.04,0.0,0.0,1.53,0.0
0.0,2015-02-13-01-00-00,1423785600,203.58,0.0,0.0,1.6,0.0
0.0,2015-02-14-01-00-00,1423872000,222.03,0.0,0.0,1.67,0.0
0.0,2015-02-15-01-00-00,1423958400,204.96,0.0,0.0,1.62,0.0
0.0,2015-02-16-01-00-00,1424044800,208.17,0.0,0.0,1.58,0.0
0.0,2015-02-17-01-00-00,1424131200,213.72,0.0,0.0,1.63,0.0
0.0,2015-02-18-01-00-00,1424217600,206.45,0.0,0.0,1.58,0.0
0.0,2015-02-19-01-00-00,1424304000,212.92,0.0,0.0,1.63,0.0
0.0,2015-02-20-01-00-00,1424390400,214.86,0.0,0.0,1.64,0.0
0.0,2015-02-21-01-00-00,1424476800,214.21,0.0,0.0,1.61,0.0
0.0,2015-02-22-01-00-00,1424563200,207.61,0.0,0.0,1.55,0.0
0.0,2015-02-23-01-00-00,1424649600,211.16,0.0,0.0,1.59,0.0
0.0,2015-02-24-01-00-00,1424736000,209.32,0.0,0.0,1.6,0.0
0.0,2015-02-25-01-00-00,1424822400,209.91,0.0,0.0,1.59,0.0
0.0,2015-02-26-01-00-00,1424908800,210.06,0.0,0.0,1.57,0.0
0.0,2015-02-27-01-00-00,1424995200,221.5,0.0,0.0,1.6,0.0
0.0,2015-02-28-01-00-00,1425081600,220.78,0.0,0.0,1.58,0.0
0.0,2015-03-01-01-00-00,1425168000,224.59,0.0,0.0,1.61,0.0
0.0,2015-03-02-01-00-00,1425254400,242.72,0.0,0.0,1.68,0.0
0.0,2015-03-03-01-00-00,1425340800,247.94,0.0,0.0,1.71,0.0
0.0,2015-03-04-01-00-00,1425427200,245.42,0.0,0.0,1.74,0.0
0.0,2015-03-05-01-00-00,1425513600,248.4,0.0,0.0,1.72,0.0
0.0,2015-03-06-01-00-00,1425600000,248.74,0.0,0.0,1.72,0.0
0.0,2015-03-07-01-00-00,1425686400,252.96,0.0,0.0,1.73,0.0
0.0,2015-03-08-01-00-00,1425772800,251.39,0.0,0.0,1.73,0.0
0.0,2015-03-09-01-00-00,1425859200,265.39,0.0,0.0,1.79,0.0
0.0,2015-03-10-01-00-00,1425945600,270.87,0.0,0.0,1.87,0.0
0.0,2015-03-11-01-00-00,1426032000,278.72,0.0,0.0,1.89,0.0
0.0,2015-03-12-01-00-00,1426118400,278.62,0.0,0.0,1.95,0.0
0.0,2015-03-13-01-00-00,1426204800,273.38,0.0,0.0,1.91,0.0
0.0,2015-03-14-01-00-00,1426291200,269.87,0.0,0.0,1.9,0.0
0.0,2015-03-15-01-00-00,1426377600,273.1,0.0,0.0,1.93,0.0
0.0,2015-03-16-01-00-00,1426464000,275.27,0.0,0.0,1.92,0.0
0.0,2015-03-17-01-00-00,1426550400,270.05,0.0,0.0,1.89,0.0
0.0,2015-03-18-01-00-00,1426636800,242.09,0.0,0.0,1.69,0.0
0.0,2015-03-19-01-00-00,1426723200,249.41,0.0,0.0,1.68,0.0
0.0,2015-03-20-01-00-00,1426809600,245.53,0.0,0.0,1.67,0.0
0.0,2015-03-21-01-00-00,1426896000,242.62,0.0,0.0,1.66,0.0
0.0,2015-03-22-01-00-00,1426982400,249.25,0.0,0.0,1.65,0.0
0.0,2015-03-23-01-00-00,1427068800,244.26,0.0,0.0,1.67,0.0
0.0,2015-03-24-01-00-00,1427155200,230.44,0.0,0.0,1.59,0.0
0.0,2015-03-25-01-00-00,1427241600,226.8,0.0,0.0,1.55,0.0
0.0,2015-03-26-01-00-00,1427328000,230.54,0.0,0.0,1.57,0.0
0.0,2015-03-27-01-00-00,1427414400,228.33,0.0,0.0,1.58,0.0
0.0,2015-03-28-01-00-00,1427500800,232.46,0.0,0.0,1.56,0.0
0.0,2015-03-29-01-00-00,1427587200,224.16,0.0,0.0,1.55,0.0
0.0,2015-03-30-02-00-00,1427673600,229.01,0.0,0.0,1.57,0.0
0.0,2015-03-31-02-00-00,1427760000,228.45,0.0,0.0,1.56,0.0
0.0,2015-04-01-02-00-00,1427846400,228.92,0.0,0.0,1.56,0.0
0.0,2015-04-02-02-00-00,1427932800,232.73,0.0,0.0,1.57,0.0
0.0,2015-04-03-02-00-00,1428019200,231.86,0.0,0.0,1.58,0.0
0.0,2015-04-04-02-00-00,1428105600,232.63,0.0,0.0,1.56,0.0
0.0,2015-04-05-02-00-00,1428192000,235.99,0.0,0.0,1.58,0.0
0.0,2015-04-06-02-00-00,1428278400,231.88,0.0,0.0,1.55,0.0
0.0,2015-04-07-02-00-00,1428364800,233.17,0.0,0.0,1.54,0.0
0.0,2015-04-08-02-00-00,1428451200,227.42,0.0,0.0,1.51,0.0
0.0,2015-04-09-02-00-00,1428537600,227.87,0.0,0.0,1.59,0.0
0.0,2015-04-10-02-00-00,1428624000,223.16,0.0,0.0,1.46,0.0
0.0,2015-04-11-02-00-00,1428710400,223.09,0.0,0.0,1.4,0.0
0.0,2015-04-12-02-00-00,1428796800,223.43,0.0,0.0,1.39,0.0
0.0,2015-04-13-02-00-00,1428883200,214.13,0.0,0.0,1.28,0.0
0.0,2015-04-14-02-00-00,1428969600,206.47,0.0,0.0,1.32,0.0
0.0,2015-04-15-02-00-00,1429056000,210.04,0.0,0.0,1.28,0.0
0.0,2015-04-16-02-00-00,1429142400,213.06,0.0,0.0,1.31,0.0
0.0,2015-04-17-02-00-00,1429228800,208.69,0.0,0.0,1.32,0.0
0.0,2015-04-18-02-00-00,1429315200,207.21,0.0,0.0,1.32,0.0
0.0,2015-04-19-02-00-00,1429401600,208.09,0.0,0.0,1.33,0.0
0.0,2015-04-20-02-00-00,1429488000,208.81,0.0,0.0,1.33,0.0
0.0,2015-04-21-02-00-00,1429574400,218.21,0.0,0.0,1.34,0.0
0.0,2015-04-22-02-00-00,1429660800,217.41,0.0,0.0,1.36,0.0
0.0,2015-04-23-02-00-00,1429747200,215.84,0.0,0.0,1.32,0.0
0.0,2015-04-24-02-00-00,1429833600,213.22,0.0,0.0,1.32,0.0
0.0,2015-04-25-02-00-00,1429920000,208.06,0.0,0.0,1.31,0.0
0.0,2015-04-26-02-00-00,1430006400,203.44,0.0,0.0,1.22,0.0
0.0,2015-04-27-02-00-00,1430092800,209.8,0.0,0.0,1.3,0.0
0.0,2015-04-28-02-00-00,1430179200,206.8,0.0,0.0,1.27,0.0
0.0,2015-04-29-02-00-00,1430265600,204.71,0.0,0.0,1.26,0.0
0.0,2015-04-30-02-00-00,1430352000,210.57,0.0,0.0,1.3,0.0
0.0,2015-05-01-02-00-00,1430438400,208.28,0.0,0.0,1.3,0.0
0.0,2015-05-02-02-00-00,1430524800,210.85,0.0,0.0,1.28,0.0
0.0,2015-05-03-02-00-00,1430611200,213.42,0.0,0.0,1.29,0.0
0.0,2015-05-04-02-00-00,1430697600,213.51,0.0,0.0,1.27,0.0
0.0,2015-05-05-02-00-00,1430784000,210.78,0.0,0.0,1.28,0.0
0.0,2015-05-06-02-00-00,1430870400,203.68,0.0,0.0,1.24,0.0
0.0,2015-05-07-02-00-00,1430956800,210.71,0.0,0.0,1.28,0.0
0.0,2015-05-08-02-00-00,1431043200,212.64,0.0,0.0,1.31,0.0
0.0,2015-05-09-02-00-00,1431129600,214.76,0.0,0.0,1.29,0.0
0.0,2015-05-10-02-00-00,1431216000,212.96,0.0,0.0,1.3,0.0
0.0,2015-05-11-02-00-00,1431302400,215.37,0.0,0.0,1.27,0.0
0.0,2015-05-12-02-00-00,1431388800,215.17,0.0,0.0,1.3,0.0
0.0,2015-05-13-02-00-00,1431475200,208.8,0.0,0.0,1.3,0.0
0.0,2015-05-14-02-00-00,1431561600,208.62,0.0,0.0,1.3,0.0
0.0,2015-05-15-02-00-00,1431648000,209.02,0.0,0.0,1.28,0.0
0.0,2015-05-16-02-00-00,1431734400,206.4,0.0,0.0,1.29,0.0
0.0,2015-05-17-02-00-00,1431820800,205.24,0.0,0.0,1.28,0.0
0.0,2015-05-18-02-00-00,1431907200,203.18,0.0,0.0,1.29,0.0
0.0,2015-05-19-02-00-00,1431993600,205.05,0.0,0.0,1.31,0.0
0.0,2015-05-20-02-00-00,1432080000,207.69,0.0,0.0,1.32,0.0
0.0,2015-05-21-02-00-00,1432166400,209.3,0.0,0.0,1.32,0.0
0.0,2015-05-22-02-00-00,1432252800,212.33,0.0,0.0,1.62,0.0
0.0,2015-05-23-02-00-00,1432339200,210.32,0.0,0.0,1.56,0.0
0.0,2015-05-24-02-00-00,1432425600,214.14,0.0,0.0,1.61,0.0
0.0,2015-05-25-02-00-00,1432512000,212.64,0.0,0.0,1.6,0.0
0.0,2015-05-26-02-00-00,1432598400,214.45,0.0,0.0,1.64,0.0
0.0,2015-05-27-02-00-00,1432684800,213.85,0.0,0.0,1.67,0.0
0.0,2015-05-28-02-00-00,1432771200,215.37,0.0,0.0,1.68,0.0
0.0,2015-05-29-02-00-00,1432857600,214.45,0.0,0.0,1.64,0.0
0.0,2015-05-30-02-00-00,1432944000,212.07,0.0,0.0,1.63,0.0
0.0,2015-05-31-02-00-00,1433030400,208.44,0.0,0.0,1.47,0.0
0.0,2015-06-01-02-00-00,1433116800,204.19,0.0,0.0,1.44,0.0
0.0,2015-06-02-02-00-00,1433203200,203.87,0.0,0.0,1.51,0.0
0.0,2015-06-03-02-00-00,1433289600,200.36,0.0,0.0,1.51,0.0
0.0,2015-06-04-02-00-00,1433376000,198.8,0.0,0.0,1.49,0.0
0.0,2015-06-05-02-00-00,1433462400,201.32,0.0,0.0,1.57,0.0
0.0,2015-06-06-02-00-00,1433548800,201.93,0.0,0.0,1.58,0.0
0.0,2015-06-07-02-00-00,1433635200,200.78,0.0,0.0,1.56,0.0
0.0,2015-06-08-02-00-00,1433721600,201.32,0.0,0.0,1.59,0.0
0.0,2015-06-09-02-00-00,1433808000,202.36,0.0,0.0,1.6,0.0
0.0,2015-06-10-02-00-00,1433894400,201.83,0.0,0.0,1.55,0.0
0.0,2015-06-11-02-00-00,1433980800,203.29,0.0,0.0,1.59,0.0
0.0,2015-06-12-02-00-00,1434067200,203.61,0.0,0.0,1.57,0.0
0.0,2015-06-13-02-00-00,1434153600,203.64,0.0,0.0,1.63,0.0
0.0,2015-06-14-02-00-00,1434240000,205.2,0.0,0.0,1.75,0.0
0.0,2015-06-15-02-00-00,1434326400,208.27,0.0,0.0,1.78,0.0
0.0,2015-06-16-02-00-00,1434412800,217.11,0.0,0.0,2.44,0.0
0.0,2015-06-17-02-00-00,1434499200,216.64,0.0,0.0,2.52,0.0
0.0,2015-06-18-02-00-00,1434585600,217.31,0.0,0.0,2.72,0.0
0.0,2015-06-19-02-00-00,1434672000,215.11,0.0,0.0,2.47,0.0
0.0,2015-06-20-02-00-00,1434758400,214.45,0.0,0.0,2.62,0.0
0.0,2015-06-21-02-00-00,1434844800,213.61,0.0,0.0,2.6,0.0
0.0,2015-06-22-02-00-00,1434931200,216.92,0.0,0.0,2.64,0.0
0.0,2015-06-23-02-00-00,1435017600,217.07,0.0,0.0,2.61,0.0
0.0,2015-06-24-02-00-00,1435104000,214.95,0.0,0.0,2.51,0.0
0.0,2015-06-25-02-00-00,1435190400,215.5,0.0,0.0,2.51,0.0
0.0,2015-06-26-02-00-00,1435276800,217.06,0.0,0.0,2.58,0.0
0.0,2015-06-27-02-00-00,1435363200,223.52,0.0,0.0,2.72,0.0
0.0,2015-06-28-02-00-00,1435449600,225.78,0.0,0.0,2.75,0.0
0.0,2015-06-29-02-00-00,1435536000,229.24,0.0,0.0,3.36,0.0
0.0,2015-06-30-02-00-00,1435622400,237.18,0.0,0.0,3.73,0.0
0.0,2015-07-01-02-00-00,1435708800,233.67,0.0,0.0,3.53,0.0
0.0,2015-07-02-02-00-00,1435795200,229.79,0.0,0.0,3.67,0.0
0.0,2015-07-03-02-00-00,1435881600,231.16,0.0,0.0,3.77,0.0
0.0,2015-07-04-02-00-00,1435968000,234.33,0.0,0.0,3.7,0.0
0.0,2015-07-05-02-00-00,1436054400,244.46,0.0,0.0,4.36,0.0
0.0,2015-07-06-02-00-00,1436140800,244.22,0.0,0.0,4.92,0.0
0.0,2015-07-07-02-00-00,1436227200,242.82,0.0,0.0,4.93,0.0
0.0,2015-07-08-02-00-00,1436313600,243.81,0.0,0.0,5.53,0.0
0.0,2015-07-09-02-00-00,1436400000,245.0,0.0,0.0,7.11,0.0
0.0,2015-07-10-02-00-00,1436486400,256.45,0.0,0.0,3.96,0.0
0.0,2015-07-11-02-00-00,1436572800,262.05,0.0,0.0,3.95,0.0
0.0,2015-07-12-02-00-00,1436659200,278.88,0.0,0.0,4.65,0.0
0.0,2015-07-13-02-00-00,1436745600,264.02,0.0,0.0,4.22,0.0
0.0,2015-07-14-02-00-00,1436832000,260.87,0.0,0.0,4.21,0.0
0.0,2015-07-15-02-00-00,1436918400,259.23,0.0,0.0,3.82,0.0
0.0,2015-07-16-02-00-00,1437004800,254.96,0.0,0.0,3.34,0.0
0.0,2015-07-17-02-00-00,1437091200,257.2,0.0,0.0,3.45,0.0
0.0,2015-07-18-02-00-00,1437177600,254.26,0.0,0.0,3.67,0.0
0.0,2015-07-19-02-00-00,1437264000,252.7,0.0,0.0,3.39,0.0
0.0,2015-07-20-02-00-00,1437350400,255.0,0.0,0.0,3.6,0.0
0.0,2015-07-21-02-00-00,1437436800,251.98,0.0,0.0,3.47,0.0
0.0,2015-07-22-02-00-00,1437523200,253.17,0.0,0.0,3.47,0.0
0.0,2015-07-23-02-00-00,1437609600,251.5,0.0,0.0,3.44,0.0
0.0,2015-07-24-02-00-00,1437696000,260.92,0.0,0.0,4.16,0.0
0.0,2015-07-25-02-00-00,1437782400,262.29,0.0,0.0,4.22,0.0
0.0,2015-07-26-02-00-00,1437868800,263.94,0.0,0.0,4.2,0.0
0.0,2015-07-27-02-00-00,1437955200,263.33,0.0,0.0,4.15,0.0
0.0,2015-07-28-02-00-00,1438041600,264.96,0.0,0.0,4.47,0.0
0.0,2015-07-29-02-00-00,1438128000,262.69,0.0,0.0,4.35,0.0
0.0,2015-07-30-02-00-00,1438214400,263.44,0.0,0.0,4.14,0.0
0.0,2015-07-31-02-00-00,1438300800,259.32,0.0,0.0,4.14,0.0
0.0,2015-08-01-02-00-00,1438387200,258.02,0.0,0.0,3.81,0.0
0.0,2015-08-02-02-00-00,1438473600,258.16,0.0,0.0,3.86,0.0
0.0,2015-08-03-02-00-00,1438560000,259.15,0.0,0.0,3.91,0.0
0.0,2015-08-04-02-00-00,1438646400,261.29,0.0,0.0,4.02,0.0
0.0,2015-08-05-02-00-00,1438732800,259.36,0.0,0.0,3.99,0.0
0.0,2015-08-06-02-00-00,1438819200,255.71,0.0,0.0,3.72,0.0
0.0,2015-08-07-02-00-00,1438905600,256.25,0.0,2.56,3.8,0.0
0.0,2015-08-08-02-00-00,1438992000,240.2,0.0,0.65,3.59,0.0
0.0,2015-08-09-02-00-00,1439078400,243.91,0.0,0.7,3.61,0.0
0.0,2015-08-10-02-00-00,1439164800,241.68,0.0,0.68,3.63,0.0
0.0,2015-08-11-02-00-00,1439251200,245.76,0.0,0.95,3.65,0.0
0.0,2015-08-12-02-00-00,1439337600,242.77,0.0,1.12,3.65,0.0
0.0,2015-08-13-02-00-00,1439424000,238.63,0.0,1.62,3.49,0.0
0.0,2015-08-14-02-00-00,1439510400,241.48,0.0,1.58,3.62,0.0
0.0,2015-08-15-02-00-00,1439596800,239.01,0.0,1.52,3.58,0.0
0.0,2015-08-16-02-00-00,1439683200,236.59,0.0,1.33,3.66,0.0
0.0,2015-08-17-02-00-00,1439769600,234.69,0.0,1.11,3.66,0.0
0.0,2015-08-18-02-00-00,1439856000,230.01,0.0,1.2,3.55,0.0
0.0,2015-08-19-02-00-00,1439942400,206.99,0.0,1.16,3.14,0.0
0.0,2015-08-20-02-00-00,1440028800,212.13,0.0,1.32,3.28,0.0
0.0,2015-08-21-02-00-00,1440115200,207.26,0.0,1.23,3.24,0.0
0.0,2015-08-22-02-00-00,1440201600,204.49,0.0,1.2,3.16,0.0
0.0,2015-08-23-02-00-00,1440288000,201.67,0.0,1.22,3.04,0.0
0.0,2015-08-24-02-00-00,1440374400,186.01,0.0,1.1,2.6,0.0
0.0,2015-08-25-02-00-00,1440460800,194.68,0.0,1.04,2.66,0.0
0.0,2015-08-26-02-00-00,1440547200,200.81,0.0,1.03,2.68,0.0
0.0,2015-08-27-02-00-00,1440633600,199.84,0.0,1.03,2.57,0.0
0.0,2015-08-28-02-00-00,1440720000,208.18,0.0,1.05,2.59,0.0
0.0,2015-08-29-02-00-00,1440806400,205.06,0.0,1.04,2.58,0.0
0.0,2015-08-30-02-00-00,1440892800,204.65,0.0,1.2,2.51,0.0
0.0,2015-08-31-02-00-00,1440979200,206.19,0.0,1.18,2.57,0.0
0.0,2015-09-01-02-00-00,1441065600,202.54,0.0,1.24,2.51,0.0
0.0,2015-09-02-02-00-00,1441152000,204.71,0.0,1.14,2.49,0.0
0.0,2015-09-03-02-00-00,1441238400,203.59,0.0,1.16,2.37,0.0
0.0,2015-09-04-02-00-00,1441324800,207.19,0.0,1.15,2.45,0.0
0.0,2015-09-05-02-00-00,1441411200,211.32,0.0,1.2,2.58,0.0
0.0,2015-09-06-02-00-00,1441497600,215.57,0.0,1.17,2.73,0.0
0.0,2015-09-07-02-00-00,1441584000,214.71,0.0,1.12,2.73,0.0
0.0,2015-09-08-02-00-00,1441670400,217.95,0.0,1.1,2.74,0.0
0.0,2015-09-09-02-00-00,1441756800,213.29,0.032,1.09,2.62,0.0
0.0,2015-09-10-02-00-00,1441843200,212.22,0.032,1.05,2.62,0.0
0.0,2015-09-11-02-00-00,1441929600,212.81,0.032,0.8625,2.61,0.0
0.0,2015-09-12-02-00-00,1442016000,209.31,0.032,0.9229,2.53,0.0
0.0,2015-09-13-02-00-00,1442102400,203.4,0.032,0.8381,2.47,0.0
0.0,2015-09-14-02-00-00,1442188800,204.14,0.032,0.7842,2.46,0.0
0.0,2015-09-15-02-00-00,1442275200,204.7,0.032,0.8365,2.44,0.0
0.0,2015-09-16-02-00-00,1442361600,202.85,0.032,0.805,2.44,0.0
0.0,2015-09-17-02-00-00,1442448000,204.49,0.032,0.7889,2.56,0.0
0.0,2015-09-18-02-00-00,1442534400,205.79,0.032,0.7605,2.61,0.0
0.0,2015-09-19-02-00-00,1442620800,203.71,0.032,0.7755,2.45,0.0
0.0,2015-09-20-02-00-00,1442707200,204.8,0.032,0.8466,2.48,0.0
0.0,2015-09-21-02-00-00,1442793600,202.46,0.032,0.7989,2.41,0.0
0.0,2015-09-22-02-00-00,1442880000,206.44,0.032,0.8147,2.49,0.0
0.0,2015-09-23-02-00-00,1442966400,205.53,0.032,0.7881,2.55,0.0
0.0,2015-09-24-02-00-00,1443052800,208.81,0.032,0.721,2.56,0.0
0.0,2015-09-25-02-00-00,1443139200,209.73,0.032,0.6576,2.54,0.0
0.0,2015-09-26-02-00-00,1443225600,209.17,0.032,0.6863,2.54,0.0
0.0,2015-09-27-02-00-00,1443312000,207.77,0.032,0.6442,2.53,0.0
0.0,2015-09-28-02-00-00,1443398400,213.23,0.032,0.5175,2.68,0.0
0.0,2015-09-29-02-00-00,1443484800,211.19,0.032,0.5877,2.65,0.0
0.0,2015-09-30-02-00-00,1443571200,211.14,0.032,0.6586,2.68,0.0
0.0,2015-10-01-02-00-00,1443657600,212.93,0.032,0.6234,2.68,0.0
0.0,2015-10-02-02-00-00,1443744000,211.22,0.032,0.6039,2.63,0.0
0.0,2015-10-03-02-00-00,1443830400,212.56,0.032,0.621,2.68,0.0
0.0,2015-10-04-02-00-00,1443916800,212.64,0.032,0.6012,2.66,0.0
0.0,2015-10-05-02-00-00,1444003200,214.49,0.032,0.5575,2.67,0.0
0.0,2015-10-06-02-00-00,1444089600,218.48,0.032,0.5696,2.75,0.0
0.0,2015-10-07-02-00-00,1444176000,216.63,0.032,0.5466,2.74,0.0
0.0,2015-10-08-02-00-00,1444262400,215.38,0.032,0.5444,2.7,0.0
0.0,2015-10-09-02-00-00,1444348800,215.57,0.032,0.58,2.69,0.0
0.0,2015-10-10-02-00-00,1444435200,215.61,0.032,0.5581,2.71,0.0
0.0,2015-10-11-02-00-00,1444521600,217.26,0.032,0.5503,2.79,0.0
0.0,2015-10-12-02-00-00,1444608000,216.49,0.032,0.555,2.75,0.0
0.0,2015-10-13-02-00-00,1444694400,218.23,0.032,0.5358,2.83,0.0
0.0,2015-10-14-02-00-00,1444780800,220.17,0.032,0.4307,2.74,0.0
0.0,2015-10-15-02-00-00,1444867200,223.13,0.032,0.4901,2.69,0.0
0.0,2015-10-16-02-00-00,1444953600,230.51,0.032,0.46,2.71,0.0
0.0,2015-10-17-02-00-00,1445040000,235.51,0.032,0.48,2.66,0.0
0.0,2015-10-18-02-00-00,1445126400,229.59,0.032,0.4578,2.61,0.0
0.0,2015-10-19-02-00-00,1445212800,232.53,0.032,0.4453,2.69,0.0
0.0,2015-10-20-02-00-00,1445299200,237.44,0.032,0.3902,2.71,0.0
0.0,2015-10-21-02-00-00,1445385600,234.78,0.032,0.3828,2.7,0.0
0.0,2015-10-22-02-00-00,1445472000,246.46,0.032,0.5262,2.78,0.0
0.0,2015-10-23-02-00-00,1445558400,250.32,0.032,0.4643,2.79,0.0
0.0,2015-10-24-02-00-00,1445644800,255.85,0.032,0.5136,2.79,0.0
0.0,2015-10-25-02-00-00,1445731200,260.05,0.032,0.5597,2.78,0.0
0.0,2015-10-26-01-00-00,1445817600,257.79,0.032,0.6731,2.8,0.0
0.0,2015-10-27-01-00-00,1445904000,265.79,0.032,0.778,2.76,0.0
0.0,2015-10-28-01-00-00,1445990400,276.79,0.032,0.9279,2.81,0.0
0.0,2015-10-29-01-00-00,1446076800,284.68,0.032,1.06,3.55,0.0
0.0,2015-10-30-01-00-00,1446163200,296.65,0.032,0.945,3.47,0.0
0.0,2015-10-31-01-00-00,1446249600,282.41,0.032,0.8,3.23,0.0
0.0,2015-11-01-01-00-00,1446336000,296.09,0.032,0.97,3.5,0.0
0.0,2015-11-02-01-00-00,1446422400,318.5,0.032,0.86,3.57,0.0
0.0,2015-11-03-01-00-00,1446508800,360.02,0.032,0.9012,3.98,0.0
0.0,2015-11-04-01-00-00,1446595200,368.09,0.032,0.7903,3.82,0.0
0.0,2015-11-05-01-00-00,1446681600,349.52,0.032,0.8326,3.53,0.0
0.0,2015-11-06-01-00-00,1446768000,342.73,0.032,0.8272,3.22,0.0
0.0,2015-11-07-01-00-00,1446854400,357.93,0.032,0.8468,3.26,0.0
0.0,2015-11-08-01-00-00,1446940800,346.22,0.032,0.9449,3.17,0.0
0.0,2015-11-09-01-00-00,1447027200,352.13,0.032,0.9378,3.16,0.0
0.0,2015-11-10-01-00-00,1447113600,315.33,0.032,0.8719,2.95,0.0
0.0,2015-11-11-01-00-00,1447200000,286.21,0.032,0.7361,2.78,0.0
0.0,2015-11-12-01-00-00,1447286400,309.1,0.032,0.8298,3.04,0.0
0.0,2015-11-13-01-00-00,1447372800,312.61,0.032,0.8396,3.05,0.0
0.0,2015-11-14-01-00-00,1447459200,309.63,0.032,0.8235,2.97,0.0
0.0,2015-11-15-01-00-00,1447545600,298.41,0.032,0.8547,2.87,0.0
0.0,2015-11-16-01-00-00,1447632000,309.68,0.032,0.8751,3.0,0.0
0.0,2015-11-17-01-00-00,1447718400,314.69,0.032,0.9363,3.08,0.0
0.0,2015-11-18-01-00-00,1447804800,315.92,0.032,0.9345,2.99,0.0
0.0,2015-11-19-01-00-00,1447891200,304.28,0.032,0.8889,2.93,0.0
0.0,2015-11-20-01-00-00,1447977600,301.92,0.032,0.8738,2.94,0.0
0.0,2015-11-21-01-00-00,1448064000,305.75,0.032,0.9179,3.02,0.0
0.0,2015-11-22-01-00-00,1448150400,304.27,0.032,0.914,3.0,0.0
0.0,2015-11-23-01-00-00,1448236800,304.01,0.032,0.8959999999999999,2.95,0.0
0.0,2015-11-24-01-00-00,1448323200,300.15,0.032,0.8535,2.95,0.0
0.0,2015-11-25-01-00-00,1448409600,308.84,0.032,0.8248,3.11,0.0
0.0,2015-11-26-01-00-00,1448496000,336.43,0.032,0.8328,3.47,0.0
0.0,2015-11-27-01-00-00,1448582400,340.9,0.032,0.8301,3.42,0.0
0.0,2015-11-28-01-00-00,1448668800,337.09,0.032,0.8662,3.34,0.0
0.0,2015-11-29-01-00-00,1448755200,351.09,0.032,0.8251,3.49,0.0
0.0,2015-11-30-01-00-00,1448841600,357.2,0.032,0.8299,3.43,0.0
0.0,2015-12-01-01-00-00,1448928000,342.33,0.032,0.8206,3.23,0.0
0.0,2015-12-02-01-00-00,1449014400,339.9,0.032,0.7803,3.22,0.0
0.0,2015-12-03-01-00-00,1449100800,331.71,0.032,0.7556,3.12,0.0
0.0,2015-12-04-01-00-00,1449187200,334.91,0.032,0.7764,3.13,0.0
0.0,2015-12-05-01-00-00,1449273600,352.72,0.032,0.7855,3.2,0.0
0.0,2015-12-06-01-00-00,1449360000,361.74,0.032,0.7631,3.2,0.0
0.0,2015-12-07-01-00-00,1449446400,363.8,0.032,0.7317,3.33,0.0
0.0,2015-12-08-01-00-00,1449532800,376.84,0.032,0.7472,3.34,0.0
0.0,2015-12-09-01-00-00,1449619200,377.31,0.032,0.7194,3.32,0.0
0.0,2015-12-10-01-00-00,1449705600,379.72,0.032,0.7701,3.33,0.0
0.0,2015-12-11-01-00-00,1449792000,404.58,0.032,0.8140000000000001,3.46,0.0
0.0,2015-12-12-01-00-00,1449878400,393.89,0.032,0.8802,3.28,0.0
